total_reorders,total_products,repurchase_rate,repurchase_segment
17,27,0.6296296296296297,High
5,10,0.5,Moderate
3,6,0.5,Moderate
23,44,0.5227272727272727,High
12,30,0.4,Moderate
0,2,0.0,Low
4,8,0.5,Moderate
25,62,0.4032258064516129,Moderate
0,7,0.0,Low
0,24,0.0,Low
7,7,1.0,Very High
22,31,0.7096774193548387,High
8,10,0.8,Very High
12,20,0.6,High
42,66,0.6363636363636364,High
0,2,0.0,Low
1,2,0.5,Moderate
11,44,0.25,Low
9,9,1.0,Very High
2,6,0.3333333333333333,Moderate
5,13,0.38461538461538464,Moderate
0,5,0.0,Low
1,2,0.5,Moderate
18,25,0.72,High
2,9,0.2222222222222222,Low
1,1,1.0,Very High
138,171,0.8070175438596491,Very High
0,7,0.0,Low
2,9,0.2222222222222222,Low
35,55,0.6363636363636364,High
34,69,0.4927536231884058,Moderate
18,33,0.5454545454545454,High
1,3,0.3333333333333333,Moderate
6,28,0.21428571428571427,Low
0,14,0.0,Low
27,39,0.6923076923076923,High
30,37,0.8108108108108109,Very High
3,4,0.75,High
3,5,0.6,High
4,7,0.5714285714285714,High
4,45,0.08888888888888889,Low
4,9,0.4444444444444444,Moderate
9,9,1.0,Very High
9,26,0.34615384615384615,Moderate
3,11,0.2727272727272727,Moderate
5,14,0.35714285714285715,Moderate
5,8,0.625,High
4,14,0.2857142857142857,Moderate
0,4,0.0,Low
12,19,0.631578947368421,High
76,110,0.6909090909090909,High
6,8,0.75,High
8,24,0.3333333333333333,Moderate
13,28,0.4642857142857143,Moderate
17,24,0.7083333333333334,High
5,8,0.625,High
1,11,0.09090909090909091,Low
78,97,0.8041237113402062,Very High
0,3,0.0,Low
40,49,0.8163265306122449,Very High
222,305,0.7278688524590164,High
5,27,0.18518518518518517,Low
47,59,0.7966101694915254,Very High
27,35,0.7714285714285715,Very High
28,74,0.3783783783783784,Moderate
6,18,0.3333333333333333,Moderate
2,21,0.09523809523809523,Low
18,37,0.4864864864864865,Moderate
5,5,1.0,Very High
2,7,0.2857142857142857,Moderate
0,1,0.0,Low
0,1,0.0,Low
5,9,0.5555555555555556,High
4,30,0.13333333333333333,Low
0,4,0.0,Low
12,13,0.9230769230769231,Very High
2,6,0.3333333333333333,Moderate
2,6,0.3333333333333333,Moderate
2,22,0.09090909090909091,Low
1,7,0.14285714285714285,Low
3,8,0.375,Moderate
2,8,0.25,Low
30,35,0.8571428571428571,Very High
22,32,0.6875,High
0,11,0.0,Low
20,46,0.43478260869565216,Moderate
2,3,0.6666666666666666,High
1,4,0.25,Low
5,7,0.7142857142857143,High
3,9,0.3333333333333333,Moderate
10,33,0.30303030303030304,Moderate
1,11,0.09090909090909091,Low
18,35,0.5142857142857142,High
3,12,0.25,Low
4,26,0.15384615384615385,Low
15,16,0.9375,Very High
2,32,0.0625,Low
17,33,0.5151515151515151,High
26,44,0.5909090909090909,High
16,22,0.7272727272727273,High
68,102,0.6666666666666666,High
46,86,0.5348837209302325,High
16,19,0.8421052631578947,Very High
4,4,1.0,Very High
11,22,0.5,Moderate
12,13,0.9230769230769231,Very High
7,10,0.7,High
25,25,1.0,Very High
14,31,0.45161290322580644,Moderate
7,11,0.6363636363636364,High
17,32,0.53125,High
1,4,0.25,Low
7,12,0.5833333333333334,High
15,22,0.6818181818181818,High
18,33,0.5454545454545454,High
5,7,0.7142857142857143,High
4,7,0.5714285714285714,High
0,7,0.0,Low
29,39,0.7435897435897436,High
1,3,0.3333333333333333,Moderate
11,19,0.5789473684210527,High
106,133,0.7969924812030075,Very High
9,50,0.18,Low
4,15,0.26666666666666666,Moderate
8,40,0.2,Low
0,19,0.0,Low
7,16,0.4375,Moderate
3,5,0.6,High
0,3,0.0,Low
8,8,1.0,Very High
41,121,0.33884297520661155,Moderate
61,77,0.7922077922077922,Very High
27,58,0.46551724137931033,Moderate
2,12,0.16666666666666666,Low
3,12,0.25,Low
4,14,0.2857142857142857,Moderate
2,2,1.0,Very High
15,29,0.5172413793103449,High
53,84,0.6309523809523809,High
6,8,0.75,High
0,7,0.0,Low
11,22,0.5,Moderate
30,36,0.8333333333333334,Very High
34,48,0.7083333333333334,High
50,107,0.4672897196261682,Moderate
33,43,0.7674418604651163,Very High
44,89,0.4943820224719101,Moderate
60,66,0.9090909090909091,Very High
6,7,0.8571428571428571,Very High
23,28,0.8214285714285714,Very High
5,18,0.2777777777777778,Moderate
10,18,0.5555555555555556,High
11,19,0.5789473684210527,High
2,4,0.5,Moderate
30,53,0.5660377358490566,High
98,117,0.8376068376068376,Very High
6,9,0.6666666666666666,High
12,26,0.46153846153846156,Moderate
19,30,0.6333333333333333,High
32,73,0.4383561643835616,Moderate
2,17,0.11764705882352941,Low
7,16,0.4375,Moderate
0,1,0.0,Low
16,44,0.36363636363636365,Moderate
223,246,0.9065040650406504,Very High
5,7,0.7142857142857143,High
9,9,1.0,Very High
3,3,1.0,Very High
7,11,0.6363636363636364,High
1,7,0.14285714285714285,Low
7,19,0.3684210526315789,Moderate
1,4,0.25,Low
10,16,0.625,High
17,37,0.4594594594594595,Moderate
8,13,0.6153846153846154,High
27,65,0.4153846153846154,Moderate
2,8,0.25,Low
43,70,0.6142857142857143,High
34,42,0.8095238095238095,Very High
5,10,0.5,Moderate
57,73,0.7808219178082192,Very High
8,24,0.3333333333333333,Moderate
14,44,0.3181818181818182,Moderate
46,55,0.8363636363636363,Very High
15,20,0.75,High
44,61,0.7213114754098361,High
3,3,1.0,Very High
9,20,0.45,Moderate
1,3,0.3333333333333333,Moderate
1,5,0.2,Low
14,24,0.5833333333333334,High
11,21,0.5238095238095238,High
29,35,0.8285714285714286,Very High
7,12,0.5833333333333334,High
1,6,0.16666666666666666,Low
1,5,0.2,Low
4,27,0.14814814814814814,Low
4,7,0.5714285714285714,High
39,62,0.6290322580645161,High
9,9,1.0,Very High
4,12,0.3333333333333333,Moderate
0,9,0.0,Low
18,19,0.9473684210526315,Very High
28,34,0.8235294117647058,Very High
22,40,0.55,High
7,9,0.7777777777777778,Very High
0,2,0.0,Low
24,25,0.96,Very High
26,48,0.5416666666666666,High
7,15,0.4666666666666667,Moderate
5,20,0.25,Low
10,24,0.4166666666666667,Moderate
6,18,0.3333333333333333,Moderate
0,22,0.0,Low
1,8,0.125,Low
3,7,0.42857142857142855,Moderate
37,41,0.9024390243902439,Very High
13,21,0.6190476190476191,High
11,12,0.9166666666666666,Very High
2,6,0.3333333333333333,Moderate
23,40,0.575,High
19,44,0.4318181818181818,Moderate
8,11,0.7272727272727273,High
30,64,0.46875,Moderate
5,7,0.7142857142857143,High
14,24,0.5833333333333334,High
11,12,0.9166666666666666,Very High
10,13,0.7692307692307693,Very High
0,1,0.0,Low
9,32,0.28125,Moderate
16,49,0.32653061224489793,Moderate
8,25,0.32,Moderate
34,48,0.7083333333333334,High
80,94,0.851063829787234,Very High
20,53,0.37735849056603776,Moderate
4,6,0.6666666666666666,High
29,70,0.4142857142857143,Moderate
1,13,0.07692307692307693,Low
3,10,0.3,Moderate
0,7,0.0,Low
0,11,0.0,Low
0,7,0.0,Low
37,88,0.42045454545454547,Moderate
42,42,1.0,Very High
3,9,0.3333333333333333,Moderate
2,32,0.0625,Low
27,33,0.8181818181818182,Very High
117,129,0.9069767441860465,Very High
10,24,0.4166666666666667,Moderate
5,5,1.0,Very High
1,15,0.06666666666666667,Low
7,35,0.2,Low
9,32,0.28125,Moderate
0,5,0.0,Low
5,5,1.0,Very High
3,14,0.21428571428571427,Low
4,6,0.6666666666666666,High
20,24,0.8333333333333334,Very High
11,32,0.34375,Moderate
11,17,0.6470588235294118,High
33,37,0.8918918918918919,Very High
18,28,0.6428571428571429,High
3,20,0.15,Low
20,44,0.45454545454545453,Moderate
1,5,0.2,Low
0,26,0.0,Low
18,44,0.4090909090909091,Moderate
1,12,0.08333333333333333,Low
24,41,0.5853658536585366,High
157,179,0.8770949720670391,Very High
3,6,0.5,Moderate
7,37,0.1891891891891892,Low
117,181,0.6464088397790055,High
82,125,0.656,High
3,20,0.15,Low
37,70,0.5285714285714286,High
1,2,0.5,Moderate
57,72,0.7916666666666666,Very High
1,2,0.5,Moderate
24,28,0.8571428571428571,Very High
0,4,0.0,Low
27,54,0.5,Moderate
0,4,0.0,Low
0,7,0.0,Low
21,53,0.39622641509433965,Moderate
4,15,0.26666666666666666,Moderate
73,86,0.8488372093023255,Very High
17,22,0.7727272727272727,Very High
24,51,0.47058823529411764,Moderate
4,15,0.26666666666666666,Moderate
2,6,0.3333333333333333,Moderate
1,3,0.3333333333333333,Moderate
48,63,0.7619047619047619,Very High
35,42,0.8333333333333334,Very High
39,51,0.7647058823529411,Very High
0,10,0.0,Low
143,181,0.7900552486187845,Very High
114,128,0.890625,Very High
10,11,0.9090909090909091,Very High
3,6,0.5,Moderate
45,72,0.625,High
94,103,0.912621359223301,Very High
4,21,0.19047619047619047,Low
2,2,1.0,Very High
27,29,0.9310344827586207,Very High
4,7,0.5714285714285714,High
6,12,0.5,Moderate
12,12,1.0,Very High
15,17,0.8823529411764706,Very High
19,27,0.7037037037037037,High
4,15,0.26666666666666666,Moderate
7,11,0.6363636363636364,High
6,18,0.3333333333333333,Moderate
4,6,0.6666666666666666,High
43,47,0.9148936170212766,Very High
1,4,0.25,Low
16,24,0.6666666666666666,High
76,105,0.7238095238095238,High
4,11,0.36363636363636365,Moderate
6,29,0.20689655172413793,Low
1,5,0.2,Low
8,11,0.7272727272727273,High
18,28,0.6428571428571429,High
0,5,0.0,Low
61,68,0.8970588235294118,Very High
1,6,0.16666666666666666,Low
8,14,0.5714285714285714,High
30,76,0.39473684210526316,Moderate
19,37,0.5135135135135135,High
12,16,0.75,High
58,83,0.6987951807228916,High
1,3,0.3333333333333333,Moderate
24,34,0.7058823529411765,High
9,14,0.6428571428571429,High
0,20,0.0,Low
0,2,0.0,Low
99,112,0.8839285714285714,Very High
31,68,0.45588235294117646,Moderate
33,48,0.6875,High
5,8,0.625,High
21,25,0.84,Very High
36,55,0.6545454545454545,High
77,92,0.8369565217391305,Very High
0,19,0.0,Low
29,49,0.5918367346938775,High
4,6,0.6666666666666666,High
8,21,0.38095238095238093,Moderate
5,9,0.5555555555555556,High
4,25,0.16,Low
18,38,0.47368421052631576,Moderate
1,23,0.043478260869565216,Low
50,78,0.6410256410256411,High
24,60,0.4,Moderate
8,10,0.8,Very High
15,24,0.625,High
11,43,0.2558139534883721,Moderate
73,120,0.6083333333333333,High
44,58,0.7586206896551724,Very High
4,7,0.5714285714285714,High
21,32,0.65625,High
2,8,0.25,Low
0,51,0.0,Low
49,78,0.6282051282051282,High
2,4,0.5,Moderate
117,129,0.9069767441860465,Very High
15,16,0.9375,Very High
5,11,0.45454545454545453,Moderate
2,6,0.3333333333333333,Moderate
0,21,0.0,Low
0,2,0.0,Low
143,156,0.9166666666666666,Very High
2,2,1.0,Very High
2,2,1.0,Very High
6,8,0.75,High
13,16,0.8125,Very High
4,15,0.26666666666666666,Moderate
5,21,0.23809523809523808,Low
107,113,0.9469026548672567,Very High
0,3,0.0,Low
50,84,0.5952380952380952,High
6,29,0.20689655172413793,Low
5,14,0.35714285714285715,Moderate
6,20,0.3,Moderate
12,15,0.8,Very High
13,20,0.65,High
0,26,0.0,Low
0,5,0.0,Low
0,13,0.0,Low
3,6,0.5,Moderate
3,8,0.375,Moderate
15,24,0.625,High
9,11,0.8181818181818182,Very High
5,5,1.0,Very High
12,33,0.36363636363636365,Moderate
5,6,0.8333333333333334,Very High
12,26,0.46153846153846156,Moderate
13,31,0.41935483870967744,Moderate
9,13,0.6923076923076923,High
4,4,1.0,Very High
7,7,1.0,Very High
0,13,0.0,Low
4,6,0.6666666666666666,High
0,6,0.0,Low
23,43,0.5348837209302325,High
11,19,0.5789473684210527,High
0,11,0.0,Low
5,14,0.35714285714285715,Moderate
28,43,0.6511627906976745,High
6,41,0.14634146341463414,Low
41,84,0.4880952380952381,Moderate
18,40,0.45,Moderate
39,55,0.7090909090909091,High
2,4,0.5,Moderate
19,29,0.6551724137931034,High
3,6,0.5,Moderate
4,20,0.2,Low
0,1,0.0,Low
17,20,0.85,Very High
7,8,0.875,Very High
7,28,0.25,Low
5,14,0.35714285714285715,Moderate
45,54,0.8333333333333334,Very High
10,32,0.3125,Moderate
4,13,0.3076923076923077,Moderate
30,41,0.7317073170731707,High
4,4,1.0,Very High
1,4,0.25,Low
19,41,0.4634146341463415,Moderate
27,32,0.84375,Very High
2,7,0.2857142857142857,Moderate
3,6,0.5,Moderate
42,66,0.6363636363636364,High
2,7,0.2857142857142857,Moderate
120,166,0.7228915662650602,High
5,9,0.5555555555555556,High
2,8,0.25,Low
0,8,0.0,Low
25,39,0.6410256410256411,High
12,25,0.48,Moderate
7,23,0.30434782608695654,Moderate
66,84,0.7857142857142857,Very High
23,27,0.8518518518518519,Very High
0,11,0.0,Low
44,68,0.6470588235294118,High
13,17,0.7647058823529411,Very High
0,17,0.0,Low
2,11,0.18181818181818182,Low
60,79,0.759493670886076,Very High
6,15,0.4,Moderate
11,13,0.8461538461538461,Very High
23,41,0.5609756097560976,High
1,9,0.1111111111111111,Low
5,24,0.20833333333333334,Low
5,9,0.5555555555555556,High
15,47,0.3191489361702128,Moderate
8,19,0.42105263157894735,Moderate
8,22,0.36363636363636365,Moderate
5,15,0.3333333333333333,Moderate
25,68,0.36764705882352944,Moderate
23,37,0.6216216216216216,High
60,105,0.5714285714285714,High
8,13,0.6153846153846154,High
8,12,0.6666666666666666,High
14,26,0.5384615384615384,High
3,8,0.375,Moderate
0,14,0.0,Low
33,72,0.4583333333333333,Moderate
8,11,0.7272727272727273,High
94,196,0.47959183673469385,Moderate
36,39,0.9230769230769231,Very High
0,5,0.0,Low
5,14,0.35714285714285715,Moderate
2,17,0.11764705882352941,Low
3,11,0.2727272727272727,Moderate
38,50,0.76,Very High
21,37,0.5675675675675675,High
0,4,0.0,Low
7,16,0.4375,Moderate
20,44,0.45454545454545453,Moderate
5,9,0.5555555555555556,High
2,3,0.6666666666666666,High
136,158,0.8607594936708861,Very High
14,20,0.7,High
10,28,0.35714285714285715,Moderate
0,11,0.0,Low
0,6,0.0,Low
10,10,1.0,Very High
0,5,0.0,Low
43,45,0.9555555555555556,Very High
6,7,0.8571428571428571,Very High
7,12,0.5833333333333334,High
28,55,0.509090909090909,High
15,31,0.4838709677419355,Moderate
14,56,0.25,Low
5,5,1.0,Very High
7,26,0.2692307692307692,Moderate
40,62,0.6451612903225806,High
0,3,0.0,Low
22,41,0.5365853658536586,High
5,10,0.5,Moderate
14,25,0.56,High
18,20,0.9,Very High
0,10,0.0,Low
108,136,0.7941176470588235,Very High
0,5,0.0,Low
0,7,0.0,Low
3,7,0.42857142857142855,Moderate
0,12,0.0,Low
0,6,0.0,Low
46,66,0.696969696969697,High
10,10,1.0,Very High
3,13,0.23076923076923078,Low
0,8,0.0,Low
62,83,0.7469879518072289,High
10,15,0.6666666666666666,High
6,14,0.42857142857142855,Moderate
4,6,0.6666666666666666,High
16,28,0.5714285714285714,High
4,6,0.6666666666666666,High
6,10,0.6,High
4,8,0.5,Moderate
0,4,0.0,Low
14,16,0.875,Very High
0,3,0.0,Low
13,15,0.8666666666666667,Very High
13,36,0.3611111111111111,Moderate
3,3,1.0,Very High
2,6,0.3333333333333333,Moderate
9,24,0.375,Moderate
17,20,0.85,Very High
4,5,0.8,Very High
3,44,0.06818181818181818,Low
24,24,1.0,Very High
5,6,0.8333333333333334,Very High
15,44,0.3409090909090909,Moderate
5,13,0.38461538461538464,Moderate
7,12,0.5833333333333334,High
12,16,0.75,High
11,22,0.5,Moderate
0,19,0.0,Low
0,16,0.0,Low
2,13,0.15384615384615385,Low
5,8,0.625,High
59,112,0.5267857142857143,High
32,44,0.7272727272727273,High
4,11,0.36363636363636365,Moderate
0,2,0.0,Low
34,48,0.7083333333333334,High
17,44,0.38636363636363635,Moderate
49,98,0.5,Moderate
8,22,0.36363636363636365,Moderate
9,11,0.8181818181818182,Very High
3,17,0.17647058823529413,Low
4,14,0.2857142857142857,Moderate
6,21,0.2857142857142857,Moderate
7,22,0.3181818181818182,Moderate
3,9,0.3333333333333333,Moderate
10,13,0.7692307692307693,Very High
5,6,0.8333333333333334,Very High
1,1,1.0,Very High
24,53,0.4528301886792453,Moderate
6,27,0.2222222222222222,Low
17,21,0.8095238095238095,Very High
24,42,0.5714285714285714,High
27,34,0.7941176470588235,Very High
30,56,0.5357142857142857,High
1,8,0.125,Low
16,36,0.4444444444444444,Moderate
3,8,0.375,Moderate
0,1,0.0,Low
4,8,0.5,Moderate
5,8,0.625,High
5,19,0.2631578947368421,Moderate
66,79,0.8354430379746836,Very High
2,30,0.06666666666666667,Low
5,11,0.45454545454545453,Moderate
2,9,0.2222222222222222,Low
13,24,0.5416666666666666,High
1,15,0.06666666666666667,Low
1,2,0.5,Moderate
0,3,0.0,Low
0,3,0.0,Low
10,17,0.5882352941176471,High
32,39,0.8205128205128205,Very High
4,11,0.36363636363636365,Moderate
2,7,0.2857142857142857,Moderate
1,1,1.0,Very High
8,11,0.7272727272727273,High
6,11,0.5454545454545454,High
2,2,1.0,Very High
5,6,0.8333333333333334,Very High
5,21,0.23809523809523808,Low
4,6,0.6666666666666666,High
75,121,0.6198347107438017,High
0,13,0.0,Low
44,71,0.6197183098591549,High
1,3,0.3333333333333333,Moderate
21,45,0.4666666666666667,Moderate
93,135,0.6888888888888889,High
10,30,0.3333333333333333,Moderate
25,52,0.4807692307692308,Moderate
7,14,0.5,Moderate
2,11,0.18181818181818182,Low
3,8,0.375,Moderate
0,5,0.0,Low
1,6,0.16666666666666666,Low
5,8,0.625,High
3,22,0.13636363636363635,Low
11,12,0.9166666666666666,Very High
7,18,0.3888888888888889,Moderate
1,6,0.16666666666666666,Low
41,50,0.82,Very High
3,5,0.6,High
1,11,0.09090909090909091,Low
27,35,0.7714285714285715,Very High
23,29,0.7931034482758621,Very High
4,12,0.3333333333333333,Moderate
5,13,0.38461538461538464,Moderate
8,13,0.6153846153846154,High
2,10,0.2,Low
5,17,0.29411764705882354,Moderate
1,23,0.043478260869565216,Low
22,47,0.46808510638297873,Moderate
42,69,0.6086956521739131,High
8,12,0.6666666666666666,High
11,17,0.6470588235294118,High
0,2,0.0,Low
1,3,0.3333333333333333,Moderate
10,21,0.47619047619047616,Moderate
5,10,0.5,Moderate
2,3,0.6666666666666666,High
4,9,0.4444444444444444,Moderate
22,34,0.6470588235294118,High
4,10,0.4,Moderate
0,2,0.0,Low
2,15,0.13333333333333333,Low
1,2,0.5,Moderate
22,42,0.5238095238095238,High
7,19,0.3684210526315789,Moderate
53,54,0.9814814814814815,Very High
27,30,0.9,Very High
25,37,0.6756756756756757,High
6,47,0.1276595744680851,Low
3,7,0.42857142857142855,Moderate
7,9,0.7777777777777778,Very High
5,29,0.1724137931034483,Low
39,54,0.7222222222222222,High
8,24,0.3333333333333333,Moderate
6,28,0.21428571428571427,Low
9,22,0.4090909090909091,Moderate
28,91,0.3076923076923077,Moderate
13,13,1.0,Very High
86,109,0.7889908256880734,Very High
11,18,0.6111111111111112,High
0,3,0.0,Low
2,16,0.125,Low
0,3,0.0,Low
7,7,1.0,Very High
1,7,0.14285714285714285,Low
88,102,0.8627450980392157,Very High
20,42,0.47619047619047616,Moderate
5,20,0.25,Low
50,76,0.6578947368421053,High
50,86,0.5813953488372093,High
22,33,0.6666666666666666,High
1,19,0.05263157894736842,Low
2,5,0.4,Moderate
8,21,0.38095238095238093,Moderate
10,13,0.7692307692307693,Very High
9,19,0.47368421052631576,Moderate
2,3,0.6666666666666666,High
3,3,1.0,Very High
95,124,0.7661290322580645,Very High
6,11,0.5454545454545454,High
2,4,0.5,Moderate
15,17,0.8823529411764706,Very High
0,4,0.0,Low
3,3,1.0,Very High
3,6,0.5,Moderate
2,2,1.0,Very High
7,22,0.3181818181818182,Moderate
1,5,0.2,Low
5,21,0.23809523809523808,Low
4,17,0.23529411764705882,Low
18,34,0.5294117647058824,High
8,16,0.5,Moderate
26,54,0.48148148148148145,Moderate
5,8,0.625,High
11,13,0.8461538461538461,Very High
1,4,0.25,Low
1,5,0.2,Low
91,125,0.728,High
11,14,0.7857142857142857,Very High
7,13,0.5384615384615384,High
18,35,0.5142857142857142,High
1,7,0.14285714285714285,Low
4,7,0.5714285714285714,High
17,41,0.4146341463414634,Moderate
50,81,0.6172839506172839,High
3,17,0.17647058823529413,Low
12,16,0.75,High
12,27,0.4444444444444444,Moderate
9,16,0.5625,High
16,30,0.5333333333333333,High
78,106,0.7358490566037735,High
5,8,0.625,High
110,123,0.8943089430894309,Very High
0,1,0.0,Low
6,8,0.75,High
121,158,0.7658227848101266,Very High
0,16,0.0,Low
14,29,0.4827586206896552,Moderate
38,62,0.6129032258064516,High
77,83,0.927710843373494,Very High
5,5,1.0,Very High
11,37,0.2972972972972973,Moderate
9,14,0.6428571428571429,High
8,13,0.6153846153846154,High
2,10,0.2,Low
4,12,0.3333333333333333,Moderate
7,11,0.6363636363636364,High
6,6,1.0,Very High
0,20,0.0,Low
4,12,0.3333333333333333,Moderate
11,27,0.4074074074074074,Moderate
254,284,0.8943661971830986,Very High
41,66,0.6212121212121212,High
6,9,0.6666666666666666,High
10,30,0.3333333333333333,Moderate
3,3,1.0,Very High
112,130,0.8615384615384616,Very High
7,10,0.7,High
0,10,0.0,Low
4,11,0.36363636363636365,Moderate
41,68,0.6029411764705882,High
92,145,0.6344827586206897,High
0,15,0.0,Low
1,5,0.2,Low
21,28,0.75,High
33,49,0.673469387755102,High
13,30,0.43333333333333335,Moderate
2,8,0.25,Low
4,9,0.4444444444444444,Moderate
6,8,0.75,High
1,1,1.0,Very High
36,59,0.6101694915254238,High
3,10,0.3,Moderate
43,58,0.7413793103448276,High
6,14,0.42857142857142855,Moderate
25,33,0.7575757575757576,Very High
4,22,0.18181818181818182,Low
3,9,0.3333333333333333,Moderate
16,51,0.3137254901960784,Moderate
7,28,0.25,Low
2,8,0.25,Low
1,8,0.125,Low
32,50,0.64,High
4,8,0.5,Moderate
69,72,0.9583333333333334,Very High
1,5,0.2,Low
3,3,1.0,Very High
72,84,0.8571428571428571,Very High
11,37,0.2972972972972973,Moderate
0,12,0.0,Low
0,10,0.0,Low
2,3,0.6666666666666666,High
11,13,0.8461538461538461,Very High
0,12,0.0,Low
48,85,0.5647058823529412,High
17,27,0.6296296296296297,High
92,115,0.8,Very High
16,30,0.5333333333333333,High
3,8,0.375,Moderate
100,118,0.847457627118644,Very High
0,6,0.0,Low
1,10,0.1,Low
24,70,0.34285714285714286,Moderate
52,54,0.9629629629629629,Very High
4,19,0.21052631578947367,Low
63,89,0.7078651685393258,High
64,111,0.5765765765765766,High
17,33,0.5151515151515151,High
0,9,0.0,Low
24,39,0.6153846153846154,High
11,38,0.2894736842105263,Moderate
12,26,0.46153846153846156,Moderate
50,78,0.6410256410256411,High
18,31,0.5806451612903226,High
13,18,0.7222222222222222,High
1,11,0.09090909090909091,Low
33,51,0.6470588235294118,High
48,76,0.631578947368421,High
2,5,0.4,Moderate
3,6,0.5,Moderate
7,27,0.25925925925925924,Moderate
6,10,0.6,High
2,11,0.18181818181818182,Low
15,15,1.0,Very High
13,43,0.3023255813953488,Moderate
77,104,0.7403846153846154,High
10,16,0.625,High
97,105,0.9238095238095239,Very High
35,65,0.5384615384615384,High
